0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00891857229716
20000	0.370754441543	0.359386023579	0.340385419094	0.319697242788	0.301371514677	0.280348009409	0.264488391865	0.250759995609	0.236568499831	0.228245308537	0.215969832798	0.205558894548	0.195555141153	0.188574887389	0.182732490592	0.177066422523	0.171632254733	0.168202358317	0.165457498754	0.172621450058
30000	0.415958284619	0.392700232816	0.374026452263	0.363339328412	0.340235752272	0.32042631201	0.305740699856	0.287406467096	0.270596537882	0.266689265491	0.254885400726	0.242744272203	0.231194867788	0.224832439154	0.215509568477	0.207563736001	0.201392792994	0.196350249659	0.191954978861	0.197997241786
40000	0.435102358101	0.428166661924	0.412369176784	0.395275457709	0.370719854673	0.346254537447	0.331317679845	0.31317413974	0.294740387137	0.28868183592	0.2744248978	0.261225513645	0.248421466724	0.242267694737	0.232938785872	0.225731938709	0.217710644339	0.212010676851	0.207354831808	0.213765159838
50000	0.449129806257	0.45337210285	0.439122245007	0.418802963885	0.397623965999	0.379358912003	0.357239863003	0.339331302078	0.322390127454	0.312254915421	0.295795121593	0.283148435776	0.269787946262	0.259216604406	0.250592345422	0.241604286883	0.233868273661	0.228005910302	0.222853214758	0.232187169344
60000	0.465656971817	0.46425950903	0.447067135219	0.435919383357	0.41870826224	0.394381817278	0.375845818539	0.357801102476	0.337326355062	0.325142812082	0.306921138143	0.292967345119	0.279636874939	0.268315728926	0.258056254662	0.249020261739	0.242082035742	0.235883545693	0.23064225594	0.238606970783
70000	0.470460082845	0.469347563014	0.448700116549	0.428156665024	0.418017336822	0.395153751661	0.377993974742	0.361581923422	0.34016527824	0.334166337597	0.31532370418	0.301125032973	0.287063485808	0.275537374545	0.26844295945	0.258805905493	0.251385017866	0.244920591407	0.239710062501	0.247719228272
80000	0.479641386064	0.476375635667	0.467740138614	0.447410516146	0.431874572428	0.411175768643	0.397273542624	0.376392794186	0.356698738035	0.344166871183	0.32626300341	0.31250616311	0.298666835832	0.288373112728	0.279656578133	0.270620093996	0.261212356522	0.255704202153	0.249680345691	0.258273302872
90000	0.466309455438	0.471107768498	0.458801200676	0.442196548134	0.423716617797	0.400037485428	0.382083350005	0.363364340429	0.344435950507	0.335143905185	0.316440874191	0.302526003602	0.290316883152	0.279895374517	0.272018638364	0.262182505884	0.255678403787	0.248977401667	0.243027397083	0.252083686577
100000	0.482402002321	0.488063770785	0.473363326311	0.457990789671	0.438530255746	0.412595221365	0.404759231979	0.383569667686	0.362922683904	0.352429910675	0.33144269592	0.319556632446	0.304179230129	0.297223730547	0.28672198187	0.277355915895	0.270098271832	0.262175873536	0.255966578925	0.261411030383
110000	0.494599530791	0.497352198838	0.47600217169	0.457523935379	0.438894047646	0.419098342126	0.404874554635	0.383674411085	0.365472859017	0.356670077917	0.33700864388	0.321998568409	0.307202615206	0.296844243233	0.28693916604	0.27657676508	0.267994620337	0.261201807764	0.254997474177	0.263431285427
120000	0.487484391241	0.493916247724	0.469380401063	0.446075942286	0.424084726461	0.403604724214	0.392011227355	0.372928850304	0.352308919086	0.348385785576	0.330113775364	0.314400012591	0.298477629691	0.289232564361	0.278948290002	0.269846224969	0.261043847178	0.255155056768	0.249115307825	0.267884469239
130000	0.521938222375	0.52875622111	0.500443002818	0.478355779715	0.447888087681	0.422022886113	0.405857870917	0.385292454039	0.364485568912	0.356438126091	0.337382659605	0.321807340055	0.306036213516	0.2961777904	0.286118937047	0.276021773831	0.266976566724	0.259620338971	0.253842980536	0.275858808885
140000	0.490781650306	0.513255370027	0.500644211982	0.477590392874	0.453670527469	0.424085777961	0.39881518594	0.381551563234	0.362162627522	0.358046017049	0.339036186175	0.32540786903	0.309117221428	0.299737514591	0.291544181818	0.280527251112	0.270748196879	0.264366305988	0.257141975506	0.26575631679
150000	0.486500872402	0.508106898767	0.488925138372	0.484279066396	0.460418045813	0.431583063188	0.410929704371	0.39308498885	0.370192757206	0.373981857379	0.351699118881	0.337476449076	0.322729754352	0.310137455954	0.299041524559	0.286830934926	0.278341142451	0.270123914703	0.262270868853	0.273116834177
160000	0.47800982308	0.511194155152	0.497804777582	0.48245180938	0.447737849266	0.422101014912	0.408026269716	0.388248807151	0.366893312547	0.359535604844	0.340419578256	0.325497160216	0.310448819111	0.303439379774	0.293008488452	0.283250548482	0.274702742839	0.267258740726	0.259396381538	0.27219199736
170000	0.504075245355	0.525666734913	0.511035658085	0.482488044564	0.463836270279	0.436987390688	0.418587045348	0.401708734146	0.379619670338	0.370510402871	0.348711762782	0.333576199461	0.317230683679	0.305163716303	0.294874494567	0.284277331124	0.274126479887	0.266518298054	0.26052870909	0.270258484572
180000	0.489290716335	0.527059863249	0.498829083116	0.484062762221	0.456836410795	0.430789140611	0.40999408688	0.391660530208	0.36777943557	0.362209807703	0.341262096908	0.328544976569	0.31253848767	0.299335303299	0.28964828303	0.278010635573	0.27010676228	0.264244006283	0.258034130552	0.26631573647
190000	0.502868711757	0.544341811601	0.523619555508	0.514078903104	0.485342515178	0.450486795699	0.427348599098	0.409918333905	0.384779252593	0.383680885368	0.360708760201	0.34473289791	0.326749935964	0.317181522008	0.30514069411	0.294490895272	0.286024348184	0.279361814717	0.271627459791	0.282080544062
200000	0.486716929454	0.524094765325	0.498379495487	0.491044228401	0.455687594611	0.429947897566	0.409722016041	0.386061364352	0.364592559496	0.361710824012	0.341270124937	0.32818647022	0.312301352265	0.30000147455	0.289201071294	0.279115689509	0.271471881272	0.263352476843	0.25737227983	0.269445691793
210000	0.519862278098	0.536801697325	0.514544374138	0.498511048298	0.469785240983	0.446053180492	0.423813061142	0.39941470726	0.37423284262	0.372946379846	0.351723823058	0.337279851616	0.320818295604	0.306323305176	0.294680486113	0.285161566274	0.276057602701	0.269360882645	0.262239097873	0.273776671349
220000	0.519854158364	0.551826522662	0.527910613299	0.510483316582	0.479882427381	0.453332507846	0.43239802972	0.414452006677	0.388704252734	0.38202894036	0.361946170984	0.347244176575	0.331720790553	0.320159574295	0.308138941304	0.296963665573	0.28705116037	0.279579609387	0.27189823001	0.28590578757
230000	0.513213497471	0.53826273703	0.530463831203	0.515859084527	0.48424089476	0.451607049605	0.434202424736	0.414207520255	0.392871323682	0.384415657806	0.363145338831	0.349251018052	0.332943584916	0.32103101876	0.308238726793	0.297099175047	0.287995448468	0.281342597568	0.273694613906	0.284059587749
240000	0.51647584459	0.530633309639	0.531549029746	0.511287736598	0.486097217081	0.451669575994	0.435382068786	0.414342404118	0.39098532381	0.390337342741	0.36839755662	0.350099881219	0.333022957876	0.321068429481	0.308844476335	0.296474518254	0.287420874072	0.279990011969	0.272684097719	0.283094913615
250000	0.519936236016	0.556619193464	0.52829407979	0.521436306614	0.494729114418	0.470254724962	0.452586668526	0.430885467696	0.407271609053	0.406915404898	0.383396768289	0.364936316878	0.346699894221	0.335828333908	0.322378217218	0.310428450944	0.301334739334	0.291277288646	0.284941971905	0.298447545194
260000	0.519802243139	0.557342249929	0.538096002356	0.518075922847	0.492003216925	0.470475436749	0.456840254222	0.431652614264	0.411506582818	0.402578498152	0.380100368014	0.363672678665	0.347182726441	0.33574774295	0.323085430523	0.310369063747	0.299386581243	0.292324299767	0.284080187466	0.297298903276
270000	0.502193976752	0.523867427068	0.526539228719	0.520305291093	0.492395849951	0.465219006527	0.448704480744	0.429784538777	0.406309835637	0.406478446782	0.383802583398	0.365864903146	0.347039335523	0.33583553839	0.322667555116	0.311276277191	0.301248889112	0.293206161962	0.284605720252	0.300443609806
280000	0.508363556835	0.547860529456	0.529142305878	0.514285453588	0.485517972907	0.454192977021	0.440141547214	0.41774158349	0.399049874136	0.389291903797	0.3692157051	0.35317516685	0.33553692174	0.326421047521	0.314306123901	0.302723688722	0.292702899226	0.284005455738	0.277426176992	0.284947098723
290000	0.523581604017	0.55479924047	0.555576157222	0.534633578994	0.514488855598	0.481586490119	0.477718170486	0.455470937875	0.43425204713	0.41743381507	0.392877934549	0.377790213659	0.360356629987	0.351252022694	0.339568697325	0.329739802991	0.319608822751	0.31085177004	0.302882918488	0.316251714638
300000	0.495684886356	0.522073875482	0.516732399202	0.50890331428	0.486205928608	0.456848782489	0.443019189471	0.424493198326	0.405152887898	0.395230905	0.373416685485	0.358869793737	0.342614342599	0.33460907234	0.323773940519	0.312851971292	0.302533973831	0.292898137903	0.286741272261	0.304627737788
310000	0.497935834882	0.541928014571	0.530802102054	0.505266460896	0.482250816688	0.46034374564	0.437752998375	0.418715374703	0.394473912308	0.394103114125	0.37516667559	0.362291917404	0.345173224984	0.329000816301	0.318937208444	0.30818221051	0.299593281791	0.292244652277	0.284570306606	0.295969192746
