"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","IMMIGINFLOW","FAM","NBR","A","2003",40105,
"AUS","IMMIGINFLOW","FAM","NBR","A","2004",42187,
"AUS","IMMIGINFLOW","FAM","NBR","A","2005",43747,
"AUS","IMMIGINFLOW","FAM","NBR","A","2006",45943,
"AUS","IMMIGINFLOW","FAM","NBR","A","2007",48769,
"AUS","IMMIGINFLOW","FAM","NBR","A","2008",50680,
"AUS","IMMIGINFLOW","FAM","NBR","A","2009",56477,
"AUS","IMMIGINFLOW","FAM","NBR","A","2010",59453,
"AUS","IMMIGINFLOW","FAM","NBR","A","2011",54708,
"AUS","IMMIGINFLOW","FAM","NBR","A","2012",58604,
"AUS","IMMIGINFLOW","FAM","NBR","A","2013",60185,
"AUS","IMMIGINFLOW","FAM","NBR","A","2014",61112,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2003",30166.243,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2004",38200,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2005",40739,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2006",46444,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2007",49268,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2008",55145,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2009",63127.35,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2010",61376.892,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2011",57544.85,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2012",66021.375,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2013",67710.825,
"AUS","IMMIGINFLOW","FAMWORKR","NBR","A","2014",66974.55,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2003",16364.418,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2004",18716.596,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2005",22379.197,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2006",23780.822,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2007",28307.255,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2008",34490.935,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2009",33034,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2010",24447,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2011",34567,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2012",44304,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2013",40311,
"AUS","IMMIGINFLOW","FREEMOVS","NBR","A","2014",27274,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2003",10187,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2004",12046,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2005",17528,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2006",16964,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2007",14158,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2008",11729,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2009",14854,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2010",14553,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2011",13976,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2012",13759,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2013",20019,
"AUS","IMMIGINFLOW","HUMNTRN","NBR","A","2014",13768,
"AUS","IMMIGINFLOW","OTH","NBR","A","2003",2424,
"AUS","IMMIGINFLOW","OTH","NBR","A","2004",2191,
"AUS","IMMIGINFLOW","OTH","NBR","A","2005",1772,
"AUS","IMMIGINFLOW","OTH","NBR","A","2006",1618,
"AUS","IMMIGINFLOW","OTH","NBR","A","2007",1755,
"AUS","IMMIGINFLOW","OTH","NBR","A","2008",1571,
"AUS","IMMIGINFLOW","OTH","NBR","A","2009",1839,
"AUS","IMMIGINFLOW","OTH","NBR","A","2010",2168,
"AUS","IMMIGINFLOW","OTH","NBR","A","2011",2502,
"AUS","IMMIGINFLOW","OTH","NBR","A","2012",2658,
"AUS","IMMIGINFLOW","OTH","NBR","A","2013",4004,
"AUS","IMMIGINFLOW","OTH","NBR","A","2014",338,
"AUS","IMMIGINFLOW","WORK","NBR","A","2003",26615.757,
"AUS","IMMIGINFLOW","WORK","NBR","A","2004",36650,
"AUS","IMMIGINFLOW","WORK","NBR","A","2005",41154,
"AUS","IMMIGINFLOW","WORK","NBR","A","2006",45057,
"AUS","IMMIGINFLOW","WORK","NBR","A","2007",49648,
"AUS","IMMIGINFLOW","WORK","NBR","A","2008",52323,
"AUS","IMMIGINFLOW","WORK","NBR","A","2009",51649.65,
"AUS","IMMIGINFLOW","WORK","NBR","A","2010",46491.108,
"AUS","IMMIGINFLOW","WORK","NBR","A","2011",56180.15,
"AUS","IMMIGINFLOW","WORK","NBR","A","2012",59733.625,
"AUS","IMMIGINFLOW","WORK","NBR","A","2013",61262.175,
"AUS","IMMIGINFLOW","WORK","NBR","A","2014",61575.45,
"AUT","IMMIGINFLOW","FAM","NBR","A","2003",29786,
"AUT","IMMIGINFLOW","FAM","NBR","A","2004",27903,
"AUT","IMMIGINFLOW","FAM","NBR","A","2005",29014,
"AUT","IMMIGINFLOW","FAM","NBR","A","2006",12885,
"AUT","IMMIGINFLOW","FAM","NBR","A","2007",11348,
"AUT","IMMIGINFLOW","FAM","NBR","A","2008",10274,
"AUT","IMMIGINFLOW","FAM","NBR","A","2009",9649,
"AUT","IMMIGINFLOW","FAM","NBR","A","2010",10634,
"AUT","IMMIGINFLOW","FAM","NBR","A","2011",9710,
"AUT","IMMIGINFLOW","FAM","NBR","A","2012",10057,
"AUT","IMMIGINFLOW","FAM","NBR","A","2013",9601,
"AUT","IMMIGINFLOW","FAM","NBR","A","2014",9671,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2003",411,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2004",305,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2005",339,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2006",316,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2007",386,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2008",505,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2009",400,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2010",427,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2011",243,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2012",642,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2013",772,
"AUT","IMMIGINFLOW","FAMWORKR","NBR","A","2014",930,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2003",14483,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2004",18809,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2005",19362,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2006",11717,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2007",27511,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2008",32170,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2009",29870,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2010",29251,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2011",38224,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2012",50937,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2013",50499,
"AUT","IMMIGINFLOW","FREEMOVS","NBR","A","2014",57516,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2003",3760,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2004",7359,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2005",5890,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2006",5147,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2007",7002,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2008",5539,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2009",4982,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2010",4749,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2011",5757,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2012",4099,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2013",4920,
"AUT","IMMIGINFLOW","HUMNTRN","NBR","A","2014",7563,
"AUT","IMMIGINFLOW","OTH","NBR","A","2003",1337,
"AUT","IMMIGINFLOW","OTH","NBR","A","2004",1286,
"AUT","IMMIGINFLOW","OTH","NBR","A","2005",694,
"AUT","IMMIGINFLOW","OTH","NBR","A","2006",141,
"AUT","IMMIGINFLOW","OTH","NBR","A","2007",135,
"AUT","IMMIGINFLOW","OTH","NBR","A","2008",194,
"AUT","IMMIGINFLOW","OTH","NBR","A","2009",232,
"AUT","IMMIGINFLOW","OTH","NBR","A","2010",215,
"AUT","IMMIGINFLOW","OTH","NBR","A","2011",247,
"AUT","IMMIGINFLOW","OTH","NBR","A","2012",239,
"AUT","IMMIGINFLOW","OTH","NBR","A","2013",288,
"AUT","IMMIGINFLOW","OTH","NBR","A","2014",295,
"AUT","IMMIGINFLOW","WORK","NBR","A","2003",2166,
"AUT","IMMIGINFLOW","WORK","NBR","A","2004",1478,
"AUT","IMMIGINFLOW","WORK","NBR","A","2005",1514,
"AUT","IMMIGINFLOW","WORK","NBR","A","2006",582,
"AUT","IMMIGINFLOW","WORK","NBR","A","2007",737,
"AUT","IMMIGINFLOW","WORK","NBR","A","2008",847,
"AUT","IMMIGINFLOW","WORK","NBR","A","2009",556,
"AUT","IMMIGINFLOW","WORK","NBR","A","2010",638,
"AUT","IMMIGINFLOW","WORK","NBR","A","2011",1016,
"AUT","IMMIGINFLOW","WORK","NBR","A","2012",4841,
"AUT","IMMIGINFLOW","WORK","NBR","A","2013",4673,
"AUT","IMMIGINFLOW","WORK","NBR","A","2014",4895,
"BEL","IMMIGINFLOW","FAM","NBR","A","2005",20320,
"BEL","IMMIGINFLOW","FAM","NBR","A","2006",20320,
"BEL","IMMIGINFLOW","FAM","NBR","A","2007",20320,
"BEL","IMMIGINFLOW","FAM","NBR","A","2008",20320,
"BEL","IMMIGINFLOW","FAM","NBR","A","2009",28523,
"BEL","IMMIGINFLOW","FAM","NBR","A","2010",28667,
"BEL","IMMIGINFLOW","FAM","NBR","A","2011",25509,
"BEL","IMMIGINFLOW","FAM","NBR","A","2012",25060,
"BEL","IMMIGINFLOW","FAM","NBR","A","2013",22266,
"BEL","IMMIGINFLOW","FAM","NBR","A","2014",23114,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2000",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2001",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2002",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2003",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2004",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2005",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2006",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2007",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2008",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2009",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2010",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2011",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2012",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2013",0,
"BEL","IMMIGINFLOW","FAMWORKR","NBR","A","2014",0,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2005",14752.47,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2006",15656.79,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2007",57973,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2008",64998.626,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2009",59282.658,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2010",60881,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2011",61399,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2012",64838,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2013",62023,
"BEL","IMMIGINFLOW","FREEMOVS","NBR","A","2014",64608,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2005",3059,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2006",1922,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2007",2122,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2008",2537,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2009",2305,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2010",2818,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2011",3951,
"BEL","IMMIGINFLOW","HUMNTRN","NBR","A","2012",4419,
