INDICATOR	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2007	2007	10190543.22		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2008	2008	10587151.13		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2009	2009	11353956.9		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2010	2010	10972399.11		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2011	2011	10933329.21		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2012	2012	11046287.95		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2013	2013	11250949.59		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	FRA	France	2014	2014	11357488.4		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2000	2000	299106.7555		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2001	2001	387090.9032		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2002	2002	429730.139		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2003	2003	448131.3762		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2004	2004	467880.2299		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2005	2005	425855.9797		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2006	2006	417683.575		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2007	2007	383120.7007		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2008	2008	391688.811		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2009	2009	427850.3679		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2010	2010	425727.2648		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2011	2011	432239.8328		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2012	2012	425274.2399		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2013	2013	472011.9688		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	HUN	Hungary	2014	2014	455540.5366		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	1997	1997	29584.14553		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	1999	1999	34194.13626		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2001	2001	40812.87881		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2002	2002	40317.51148		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2003	2003	42622.02805		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2005	2005	55839.38717		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2006	2006	62327.763		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2007	2007	59521.38028		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2008	2008	59580.83743		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2009	2009	54036.79105		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2011	2011	73861.24038		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2013	2013	58841.2895		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2014	2014	60171.39337		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISL	Iceland	2015	2015	61559.69603		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2002	2002	240583.6054		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2003	2003	331468.4022		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2004	2004	427881.4516		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2005	2005	479387.8069		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2006	2006	492785.302		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2007	2007	503301.0833		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2008	2008	613682.0161		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2009	2009	562298.9592		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2010	2010	532864.44		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2011	2011	456480.8647		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	IRL	Ireland	2013	2013	508608.4551		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	1996	1996	3211318.081		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2005	2005	5054149.092		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2006	2006	5541919.16		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2007	2007	5333683.445		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2008	2008	5496249.305		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2009	2009	5510047.25		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2010	2010	5390323.406		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2011	2011	5012431.478		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2012	2012	5398861.201		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2013	2013	5466024.319		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ITA	Italy	2014	2014	5644515.092		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	1996	1996	12189296.2		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	1997	1997	12474844.13		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	1998	1998	12867444.11		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	1999	1999	13154678.73		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2000	2000	13722236.65		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2001	2001	13858189.48		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2002	2002	14616880.76		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2003	2003	14943818.94		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2004	2004	14437824.33		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2005	2005	15443209.64		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2006	2006	15660769.19		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2007	2007	16089797.11		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2008	2008	15674516.9		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2009	2009	15711121.03		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2010	2010	15470488.84		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2011	2011	16154402.14		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2012	2012	16478695.03		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2013	2013	17594883.32		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2014	2014	17585601.4		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2015	2015	16714133		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1996	1996	2282401.854		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1997	1997	2468789.921		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1998	1998	2306996.95		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1999	1999	2390289.901		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2000	2000	2543524.463		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2001	2001	2845873.641		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2002	2002	3236195.595		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2003	2003	3638196.556		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2004	2004	4353377.839		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2005	2005	4698624.405		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2006	2006	5259181.813		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2007	2007	6097274.917		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2008	2008	6666740.941		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2009	2009	7964297.186		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2010	2010	9007390.134		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2011	2011	10001116.24		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2012	2012	11149829		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2013	2013	11613477.78		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2014	2014	12168503.38		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2015	2015	12031496.93		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2003	2003	1220162.791		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2007	2007	1246142.503		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2009	2009	1847964.256		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2010	2010	2313121.638		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2011	2011	2363429.489		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2012	2012	2263564.009		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2013	2013	2264798.704		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2014	2014	2490349.622		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2015	2015	2609583.079		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2001	2001	453755.7426		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2003	2003	395826.1665		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2005	2005	358957.6547		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2007	2007	392765.876		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2009	2009	377657.0555		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2011	2011	362743.6082		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NZL	New Zealand	2013	2013	350259.8964		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NOR	Norway	2003	2003	635629.5254		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	NOR	Norway	2005	2005	650745.9465		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2005	2005	882418.2973		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2006	2006	921137.7053		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2007	2007	992858.3557		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2008	2008	1116743.419		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2009	2009	1309309.761		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2010	2010	1422708.369		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2011	2011	1392472.102		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2012	2012	1621366.816		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2013	2013	2204076.717		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	POL	Poland	2014	2014	2357487.19		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2000	2000	413338.7496		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2001	2001	430190.2254		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2002	2002	419694.0513		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2003	2003	412387.3664		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2004	2004	437798.3638		
