INDICATOR	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2007	2007	29972954.11		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2008	2008	29849013.42		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2009	2009	28168299.75		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2010	2010	27100544.94		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2011	2011	27711188.34		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2012	2012	27448614.67		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2013	2013	29085009.29		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2014	2014	28597023.8		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	JPN	Japan	2015	2015	27862556.47		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1996	1996	4642886.46		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1997	1997	5300424.714		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1998	1998	4145023.783		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	1999	1999	4507421.165		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2000	2000	4909064.355		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2001	2001	5728147.402		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2002	2002	5132130.705		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2003	2003	5241086.501		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2004	2004	6034539.182		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2005	2005	6381063.148		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2006	2006	6892587.833		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2007	2007	7699036.739		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2008	2008	8155841.394		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2009	2009	8807566.63		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2010	2010	9854635.978		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2011	2011	11225375.3		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2012	2012	11610327.08		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2013	2013	12321362.19		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2014	2014	13051596.1		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	KOR	Republic of Korea	2015	2015	14555303.09		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2003	2003	1485158.562		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2007	2007	2140674.697		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2009	2009	2275005.518		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2010	2010	2157532.042		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2011	2011	2125989.776		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2012	2012	2260575.952		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2013	2013	2416202.045		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2014	2014	2647307.712		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	MEX	Mexico	2015	2015	2779168.011		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	NOR	Norway	2003	2003	1179675.123		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	NOR	Norway	2005	2005	1192854.709		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2005	2005	571858.4597		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2006	2006	621267.9049		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2007	2007	627039.0526		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2008	2008	654206.343		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2009	2009	644885.3177		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2010	2010	736062.5053		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2011	2011	916410.5795		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2012	2012	927985.7113		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2013	2013	1294944.79		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	POL	Poland	2014	2014	1388161.734		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2000	2000	676476.7528		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2001	2001	709057.1265		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2002	2002	675585.3672		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2003	2003	648445.9668		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2004	2004	666178.7176		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2005	2005	676556.8852		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2006	2006	841525.5623		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2007	2007	997657.6174		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2008	2008	1251259.588		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2009	2009	1324968.928		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2010	2010	1331391.231		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2011	2011	1350876.327		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2012	2012	1240617.714		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2013	2013	1194315.806		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	PRT	Portugal	2014	2014	1172857.525		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2000	2000	231802.1897		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2001	2001	214231.7995		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2002	2002	198905.5111		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2003	2003	200069.5546		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2004	2004	148429.2646		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2005	2005	136252.8001		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2006	2006	135727.9845		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2007	2007	117869.175		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2008	2008	143404.6549		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2009	2009	122702.1042		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2010	2010	164211.4728		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2011	2011	189114.0336		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2012	2012	222185.7505		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2013	2013	234372.9478		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	SVK	Slovakia	2014	2014	306985.1746		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ESP	Spain	2013	2013	6258576.159		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ESP	Spain	2014	2014	6100984.973		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ALB	Albania	2008	2008	17683.05909		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	1996	1996	947549.7599		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	1997	1997	1033702.453		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	1998	1998	986814.5517		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	1999	1999	1017141.012		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2000	2000	968138.46		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2001	2001	893642.4782		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2002	2002	769837.6424		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2003	2003	878147.0868		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2004	2004	885446.7235		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2005	2005	977627.131		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2006	2006	1127129.553		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2007	2007	1250324.957		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2008	2008	1376852.053		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2009	2009	1230382.398		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2010	2010	1263633.264		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2011	2011	1465476.832		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2012	2012	1605985.101		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2013	2013	1701025.875		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	ARG	Argentina	2014	2014	1651265.223		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2007	2007	89710.84356		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2008	2008	90574.85356		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2009	2009	148042.3462		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2010	2010	99173.36208		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2011	2011	83845.326		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2013	2013	65093.99825		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2014	2014	63763.50612		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2015	2015	64407.959		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	1999	1999	38144.11672		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2000	2000	36727.85259		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2001	2001	38145.12265		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2002	2002	37780.34535		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2009	2009	18540.96752		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BGR	Bulgaria	1996	1996	197273.0938		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BGR	Bulgaria	1997	1997	152578.5074		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BGR	Bulgaria	1998	1998	144129.6989		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BGR	Bulgaria	1999	1999	155518.7231		
EXPPPP_CONST_TA_APPRES	GERD - Applied research (in '000 PPP$, constant prices - 2005)	BGR	Bulgaria	2000	2000	155787.5025		
